c_fd_code,c_report_date,c_bd_code,c_bd_type,c_style,c_notice_date,c_bd_inner_code,c_bd_name,c_hold_num,c_hold_value,c_nav_ratio,c_is_stat
000003,2025-09-30,123211,2,03,2025-10-28,1003543156,阳谷转债,,3082360.980000,2.240000,-1
000003,2025-09-30,111016,2,03,2025-10-28,1003540823,神通转债,,2784802.390000,2.020000,-1
000003,2025-09-30,127055,2,03,2025-10-28,1002950571,精装转债,,2677862.120000,1.940000,-1
000003,2025-09-30,123217,2,03,2025-10-28,1003556455,富仕转债,,2624152.830000,1.910000,-1
000003,2025-09-30,128144,2,03,2025-10-28,1002557987,利民转债,,2408351.580000,1.750000,-1
000003,2025-09-30,123249,2,03,2025-10-28,1003982263,英搏转债,,1990858.220000,1.450000,-1
000003,2025-09-30,113651,2,03,2025-10-28,1003153506,松霖转债,,1949757.600000,1.420000,-1
000003,2025-09-30,113675,2,03,2025-10-28,1003560710,新23转债,,1478473.290000,1.070000,-1
000003,2025-09-30,113657,2,03,2025-10-28,1003247807,再22转债,,1445745.380000,1.050000,-1
000003,2025-09-30,123159,2,03,2025-10-28,1003245446,崧盛转债,,1419423.790000,1.030000,-1
000003,2025-09-30,123149,2,03,2025-10-28,1003122741,通裕转债,,1189907.020000,0.860000,-1
000003,2025-06-30,113052,1,02,2025-08-29,1002887513,兴业转债,138660.000000,17261992.340000,11.210000,-1
000003,2025-06-30,113052,2,02,2025-08-29,1002887513,兴业转债,,17261992.340000,11.210000,-1
000003,2025-06-30,113052,1,05,2025-07-21,1002887513,兴业转债,138660.000000,17261992.340000,11.210000,-1
000003,2025-06-30,113052,2,05,2025-07-21,1002887513,兴业转债,,17261992.340000,11.210000,-1
000003,2025-06-30,019766,1,02,2025-08-29,1004084471,25国债01,83000.000000,8336581.400000,5.410000,-1
000003,2025-06-30,019766,1,05,2025-07-21,1004084471,25国债01,83000.000000,8336581.400000,5.410000,-1
000003,2025-06-30,113042,2,02,2025-08-29,1002520954,上银转债,,7828942.660000,5.080000,-1
000003,2025-06-30,113042,1,05,2025-07-21,1002520954,上银转债,61310.000000,7828942.660000,5.080000,-1
000003,2025-06-30,113042,2,05,2025-07-21,1002520954,上银转债,,7828942.660000,5.080000,-1
000003,2025-06-30,113042,1,02,2025-08-29,1002520954,上银转债,61310.000000,7828942.660000,5.080000,-1
000003,2025-06-30,118013,1,05,2025-07-21,1003139421,道通转债,48670.000000,6953709.580000,4.520000,-1
000003,2025-06-30,118013,2,02,2025-08-29,1003139421,道通转债,,6953709.580000,4.520000,-1
000003,2025-06-30,118013,1,02,2025-08-29,1003139421,道通转债,48670.000000,6953709.580000,4.520000,-1
000003,2025-06-30,118013,2,05,2025-07-21,1003139421,道通转债,,6953709.580000,4.520000,-1
000003,2025-06-30,115584,1,02,2025-08-29,1003518377,23中证13,60000.000000,6125236.930000,3.980000,-1
000003,2025-06-30,115584,1,05,2025-07-21,1003518377,23中证13,60000.000000,6125236.930000,3.980000,-1
000003,2025-06-30,127076,2,05,2025-07-21,1003270814,中宠转2,,5616537.780000,3.650000,-1
000003,2025-06-30,127076,2,02,2025-08-29,1003270814,中宠转2,,5616537.780000,3.650000,-1
000003,2025-06-30,113056,2,05,2025-07-21,1002985644,重银转债,,5563326.460000,3.610000,-1
000003,2025-06-30,113056,2,02,2025-08-29,1002985644,重银转债,,5563326.460000,3.610000,-1
000003,2025-06-30,127049,2,05,2025-07-21,1002822669,希望转2,,5271967.320000,3.420000,-1
000003,2025-06-30,127049,2,02,2025-08-29,1002822669,希望转2,,5271967.320000,3.420000,-1
000003,2025-06-30,123161,2,05,2025-07-21,1003252386,强联转债,,5222636.490000,3.390000,-1
000003,2025-06-30,123161,2,02,2025-08-29,1003252386,强联转债,,5222636.490000,3.390000,-1
000003,2025-06-30,123235,2,05,2025-07-21,1003684506,亿田转债,,4627829.420000,3.010000,-1
000003,2025-06-30,123235,2,02,2025-08-29,1003684506,亿田转债,,4627829.420000,3.010000,-1
000003,2025-06-30,113669,2,05,2025-07-21,1003431475,景23转债,,4567011.950000,2.970000,-1
000003,2025-06-30,113669,2,02,2025-08-29,1003431475,景23转债,,4567011.950000,2.970000,-1
000003,2025-06-30,118030,2,02,2025-08-29,1003342135,睿创转债,,4315876.030000,2.800000,-1
000003,2025-06-30,118030,2,05,2025-07-21,1003342135,睿创转债,,4315876.030000,2.800000,-1
000003,2025-06-30,123174,2,02,2025-08-29,1003388243,精锻转债,,4176589.780000,2.710000,-1
000003,2025-06-30,123174,2,05,2025-07-21,1003388243,精锻转债,,4176589.780000,2.710000,-1
000003,2025-06-30,127053,2,02,2025-08-29,1002921251,豪美转债,,4102025.450000,2.660000,-1
000003,2025-06-30,127053,2,05,2025-07-21,1002921251,豪美转债,,4102025.450000,2.660000,-1
000003,2025-06-30,127055,2,02,2025-08-29,1002950571,精装转债,,4061290.410000,2.640000,-1
000003,2025-06-30,127055,2,05,2025-07-21,1002950571,精装转债,,4061290.410000,2.640000,-1
000003,2025-06-30,118004,2,05,2025-07-21,1002893047,博瑞转债,,3994869.550000,2.590000,-1
000003,2025-06-30,118004,2,02,2025-08-29,1002893047,博瑞转债,,3994869.550000,2.590000,-1
000003,2025-06-30,118028,2,05,2025-07-21,1003315183,会通转债,,3963400.250000,2.570000,-1
000003,2025-06-30,118028,2,02,2025-08-29,1003315183,会通转债,,3963400.250000,2.570000,-1
000003,2025-06-30,113065,2,02,2025-08-29,1003304007,齐鲁转债,,3656887.130000,2.370000,-1
000003,2025-06-30,113065,2,05,2025-07-21,1003304007,齐鲁转债,,3656887.130000,2.370000,-1
000003,2025-06-30,127092,2,02,2025-08-29,1003603261,运机转债,,3593483.080000,2.330000,-1
000003,2025-06-30,127092,2,05,2025-07-21,1003603261,运机转债,,3593483.080000,2.330000,-1
000003,2025-06-30,123211,2,02,2025-08-29,1003543156,阳谷转债,,3264588.490000,2.120000,-1
000003,2025-06-30,123211,2,05,2025-07-21,1003543156,阳谷转债,,3264588.490000,2.120000,-1
000003,2025-06-30,113663,2,02,2025-08-29,1003302918,新化转债,,3147122.900000,2.040000,-1
000003,2025-06-30,113663,2,05,2025-07-21,1003302918,新化转债,,3147122.900000,2.040000,-1
000003,2025-06-30,118051,2,05,2025-07-21,1004019158,皓元转债,,3055243.560000,1.980000,-1
000003,2025-06-30,118051,2,02,2025-08-29,1004019158,皓元转债,,3055243.560000,1.980000,-1
000003,2025-06-30,113690,2,05,2025-07-21,1003980895,豪24转债,,2457520.680000,1.600000,-1
000003,2025-06-30,113690,2,02,2025-08-29,1003980895,豪24转债,,2457520.680000,1.600000,-1
000003,2025-06-30,128144,2,05,2025-07-21,1002557987,利民转债,,2402733.200000,1.560000,-1
000003,2025-06-30,128144,2,02,2025-08-29,1002557987,利民转债,,2402733.200000,1.560000,-1
000003,2025-06-30,118023,2,02,2025-08-29,1003261633,广大转债,,2294673.560000,1.490000,-1
000003,2025-06-30,118023,2,05,2025-07-21,1003261633,广大转债,,2294673.560000,1.490000,-1
000003,2025-06-30,113641,2,05,2025-07-21,1002953326,华友转债,,2270112.840000,1.470000,-1
000003,2025-06-30,113641,2,02,2025-08-29,1002953326,华友转债,,2270112.840000,1.470000,-1
000003,2025-06-30,118049,2,02,2025-08-29,1003904140,汇成转债,,1930501.000000,1.250000,-1
000003,2025-06-30,118049,2,05,2025-07-21,1003904140,汇成转债,,1930501.000000,1.250000,-1
000003,2025-06-30,113687,2,05,2025-07-21,1003880262,振华转债,,1911211.590000,1.240000,-1
000003,2025-06-30,113687,2,02,2025-08-29,1003880262,振华转债,,1911211.590000,1.240000,-1
000003,2025-06-30,123249,2,05,2025-07-21,1003982263,英搏转债,,1874942.180000,1.220000,-1
000003,2025-06-30,123249,2,02,2025-08-29,1003982263,英搏转债,,1874942.180000,1.220000,-1
000003,2025-06-30,113069,2,05,2025-07-21,1003685416,博23转债,,1354640.030000,0.880000,-1
000003,2025-06-30,113069,2,02,2025-08-29,1003685416,博23转债,,1354640.030000,0.880000,-1
000003,2025-06-30,123217,2,05,2025-07-21,1003556455,富仕转债,,1315465.250000,0.850000,-1
000003,2025-06-30,123217,2,02,2025-08-29,1003556455,富仕转债,,1315465.250000,0.850000,-1
000003,2025-06-30,113651,2,05,2025-07-21,1003153506,松霖转债,,1247298.260000,0.810000,-1
000003,2025-06-30,113651,2,02,2025-08-29,1003153506,松霖转债,,1247298.260000,0.810000,-1
000003,2025-06-30,123120,2,05,2025-07-21,1002728182,隆华转债,,1119356.710000,0.730000,-1
000003,2025-06-30,123149,2,05,2025-07-21,1003122741,通裕转债,,1125750.640000,0.730000,-1
000003,2025-06-30,123120,2,02,2025-08-29,1002728182,隆华转债,,1119356.710000,0.730000,-1
000003,2025-06-30,123149,2,02,2025-08-29,1003122741,通裕转债,,1125750.640000,0.730000,-1
000003,2025-06-30,113667,2,05,2025-07-21,1003417091,春23转债,,954092.920000,0.620000,-1
000003,2025-06-30,113667,2,02,2025-08-29,1003417091,春23转债,,954092.920000,0.620000,-1
000003,2025-06-30,110093,2,05,2025-07-21,1003415985,神马转债,,842602.240000,0.550000,-1
000003,2025-06-30,110093,2,02,2025-08-29,1003415985,神马转债,,842602.240000,0.550000,-1
000004,2025-12-31,113052,1,06,2026-01-22,1002887513,兴业转债,126640.000000,15289906.420000,10.470000,0
000004,2025-12-31,113052,2,06,2026-01-22,1002887513,兴业转债,,15289906.420000,10.470000,0
000004,2025-12-31,113042,1,06,2026-01-22,1002520954,上银转债,86610.000000,11004310.670000,7.540000,0
000004,2025-12-31,113042,2,06,2026-01-22,1002520954,上银转债,,11004310.670000,7.540000,0
000004,2025-12-31,019766,1,06,2026-01-22,1004084471,25国债01,80000.000000,8089240.550000,5.540000,0
000004,2025-12-31,123254,2,06,2026-01-22,1004175088,亿纬转债,,6463714.340000,4.430000,0
000004,2025-12-31,123254,1,06,2026-01-22,1004175088,亿纬转债,39050.000000,6463714.340000,4.430000,0
000004,2025-12-31,123247,2,06,2026-01-22,1003911119,万凯转债,,6388420.920000,4.380000,0
000004,2025-12-31,123247,1,06,2026-01-22,1003911119,万凯转债,37250.000000,6388420.920000,4.380000,0
000004,2025-12-31,127084,2,06,2026-01-22,1003424445,柳工转2,,5611075.050000,3.840000,0
000004,2025-12-31,127049,2,06,2026-01-22,1002822669,希望转2,,5518431.830000,3.780000,0
000004,2025-12-31,113045,2,06,2026-01-22,1002562507,环旭转债,,5392258.140000,3.690000,0
000004,2025-12-31,118049,2,06,2026-01-22,1003904140,汇成转债,,3947593.240000,2.700000,0
000004,2025-12-31,127070,2,06,2026-01-22,1003197915,大中转债,,3892272.010000,2.670000,0
000004,2025-12-31,127092,2,06,2026-01-22,1003603261,运机转债,,3764482.910000,2.580000,0
000004,2025-12-31,113058,2,06,2026-01-22,1002990981,友发转债,,3754892.470000,2.570000,0
000004,2025-12-31,123236,2,06,2026-01-22,1003685468,家联转债,,3630021.370000,2.490000,0
000004,2025-12-31,118054,2,06,2026-01-22,1004196590,安集转债,,3583761.850000,2.450000,0
000004,2025-12-31,123176,2,06,2026-01-22,1003399578,精测转2,,3218466.180000,2.200000,0
000004,2025-12-31,113677,2,06,2026-01-22,1003595339,华懋转债,,3102407.550000,2.120000,0
000004,2025-12-31,118056,2,06,2026-01-22,1004272371,路维转债,,3080502.730000,2.110000,0
000004,2025-12-31,118030,2,06,2026-01-22,1003342135,睿创转债,,3049480.640000,2.090000,0
000004,2025-12-31,113667,2,06,2026-01-22,1003417091,春23转债,,3024733.270000,2.070000,0
000004,2025-12-31,113653,2,06,2026-01-22,1003159303,永22转债,,2930099.840000,2.010000,0
000004,2025-12-31,113056,2,06,2026-01-22,1002985644,重银转债,,2917396.820000,2.000000,0
000004,2025-12-31,113051,2,06,2026-01-22,1002670978,节能转债,,2882622.420000,1.970000,0
000004,2025-12-31,118055,2,06,2026-01-22,1004199384,伟测转债,,2824425.580000,1.930000,0
000004,2025-12-31,127053,2,06,2026-01-22,1002921251,豪美转债,,2539673.060000,1.740000,0
000004,2025-12-31,127109,2,06,2026-01-22,1004276747,电化转债,,2535883.350000,1.740000,0
000004,2025-12-31,123146,2,06,2026-01-22,1003072188,中环转2,,2001357.270000,1.370000,0
000004,2025-12-31,113651,2,06,2026-01-22,1003153506,松霖转债,,1967683.270000,1.350000,0
000004,2025-12-31,123159,2,06,2026-01-22,1003245446,崧盛转债,,1486520.020000,1.020000,0
000004,2025-12-31,110093,2,06,2026-01-22,1003415985,神马转债,,1271869.740000,0.870000,0
000004,2025-12-31,123149,2,06,2026-01-22,1003122741,通裕转债,,953664.000000,0.650000,0
000004,2025-12-31,123158,2,06,2026-01-22,1003244611,宙邦转债,,700867.550000,0.480000,0
000004,2025-09-30,113052,2,03,2025-10-28,1002887513,兴业转债,,15306213.490000,11.120000,0
000004,2025-09-30,113052,1,03,2025-10-28,1002887513,兴业转债,126640.000000,15306213.490000,11.120000,0
000004,2025-09-30,113042,1,03,2025-10-28,1002520954,上银转债,86610.000000,10627058.860000,7.720000,0
000004,2025-09-30,113042,2,03,2025-10-28,1002520954,上银转债,,10627058.860000,7.720000,0
000004,2025-09-30,019742,1,03,2025-10-28,1003829098,24特国01,85000.000000,9156498.080000,6.650000,0
000004,2025-09-30,123247,2,03,2025-10-28,1003911119,万凯转债,,8291984.680000,6.020000,0
000004,2025-09-30,123247,1,03,2025-10-28,1003911119,万凯转债,45210.000000,8291984.680000,6.020000,0
000004,2025-09-30,019766,1,03,2025-10-28,1004084471,25国债01,73000.000000,7356438.000000,5.340000,0
000004,2025-09-30,118049,2,03,2025-10-28,1003904140,汇成转债,,6968970.450000,5.060000,0
000004,2025-09-30,118051,2,03,2025-10-28,1004019158,皓元转债,,6067628.640000,4.410000,0
000004,2025-09-30,127049,2,03,2025-10-28,1002822669,希望转2,,5661395.150000,4.110000,0
000004,2025-09-30,123235,2,03,2025-10-28,1003684506,亿田转债,,4939887.870000,3.590000,0
000004,2025-09-30,123254,2,03,2025-10-28,1004175088,亿纬转债,,4877049.300000,3.540000,0
000004,2025-09-30,118043,2,03,2025-10-28,1003561728,福立转债,,4503119.250000,3.270000,0
000004,2025-09-30,127092,2,03,2025-10-28,1003603261,运机转债,,4044045.290000,2.940000,0
000004,2025-09-30,127084,2,03,2025-10-28,1003424445,柳工转2,,3755408.540000,2.730000,0
000004,2025-09-30,118013,2,03,2025-10-28,1003139421,道通转债,,3721863.850000,2.700000,0
000004,2025-09-30,118030,2,03,2025-10-28,1003342135,睿创转债,,3643458.540000,2.650000,0
000004,2025-09-30,113069,2,03,2025-10-28,1003685416,博23转债,,3345463.750000,2.430000,0
000004,2025-09-30,113663,2,03,2025-10-28,1003302918,新化转债,,3285024.020000,2.390000,0
000004,2025-09-30,127053,2,03,2025-10-28,1002921251,豪美转债,,3171957.260000,2.300000,0
000004,2025-09-30,110093,2,03,2025-10-28,1003415985,神马转债,,3098664.090000,2.250000,0
000004,2025-09-30,123211,2,03,2025-10-28,1003543156,阳谷转债,,3082360.980000,2.240000,0
000004,2025-09-30,111016,2,03,2025-10-28,1003540823,神通转债,,2784802.390000,2.020000,0
000004,2025-09-30,127055,2,03,2025-10-28,1002950571,精装转债,,2677862.120000,1.940000,0
000004,2025-09-30,123217,2,03,2025-10-28,1003556455,富仕转债,,2624152.830000,1.910000,0
000004,2025-09-30,128144,2,03,2025-10-28,1002557987,利民转债,,2408351.580000,1.750000,0
000004,2025-09-30,123249,2,03,2025-10-28,1003982263,英搏转债,,1990858.220000,1.450000,0
000004,2025-09-30,113651,2,03,2025-10-28,1003153506,松霖转债,,1949757.600000,1.420000,0
000004,2025-09-30,113675,2,03,2025-10-28,1003560710,新23转债,,1478473.290000,1.070000,0
000004,2025-09-30,113657,2,03,2025-10-28,1003247807,再22转债,,1445745.380000,1.050000,0
000004,2025-09-30,123159,2,03,2025-10-28,1003245446,崧盛转债,,1419423.790000,1.030000,0
000004,2025-09-30,123149,2,03,2025-10-28,1003122741,通裕转债,,1189907.020000,0.860000,0
000004,2025-06-30,113052,2,05,2025-07-21,1002887513,兴业转债,,17261992.340000,11.210000,0
000004,2025-06-30,113052,1,05,2025-07-21,1002887513,兴业转债,138660.000000,17261992.340000,11.210000,0
000004,2025-06-30,113052,1,02,2025-08-29,1002887513,兴业转债,138660.000000,17261992.340000,11.210000,0
000004,2025-06-30,113052,2,02,2025-08-29,1002887513,兴业转债,,17261992.340000,11.210000,0
000004,2025-06-30,019766,1,02,2025-08-29,1004084471,25国债01,83000.000000,8336581.400000,5.410000,0
000004,2025-06-30,019766,1,05,2025-07-21,1004084471,25国债01,83000.000000,8336581.400000,5.410000,0
000004,2025-06-30,113042,2,05,2025-07-21,1002520954,上银转债,,7828942.660000,5.080000,0
000004,2025-06-30,113042,1,05,2025-07-21,1002520954,上银转债,61310.000000,7828942.660000,5.080000,0
000004,2025-06-30,113042,1,02,2025-08-29,1002520954,上银转债,61310.000000,7828942.660000,5.080000,0
000004,2025-06-30,113042,2,02,2025-08-29,1002520954,上银转债,,7828942.660000,5.080000,0
000004,2025-06-30,118013,2,05,2025-07-21,1003139421,道通转债,,6953709.580000,4.520000,0
000004,2025-06-30,118013,1,05,2025-07-21,1003139421,道通转债,48670.000000,6953709.580000,4.520000,0
000004,2025-06-30,118013,2,02,2025-08-29,1003139421,道通转债,,6953709.580000,4.520000,0
000004,2025-06-30,118013,1,02,2025-08-29,1003139421,道通转债,48670.000000,6953709.580000,4.520000,0
000004,2025-06-30,115584,1,02,2025-08-29,1003518377,23中证13,60000.000000,6125236.930000,3.980000,0
000004,2025-06-30,115584,1,05,2025-07-21,1003518377,23中证13,60000.000000,6125236.930000,3.980000,0
000004,2025-06-30,127076,2,05,2025-07-21,1003270814,中宠转2,,5616537.780000,3.650000,0
000004,2025-06-30,127076,2,02,2025-08-29,1003270814,中宠转2,,5616537.780000,3.650000,0
000004,2025-06-30,113056,2,02,2025-08-29,1002985644,重银转债,,5563326.460000,3.610000,0
000004,2025-06-30,113056,2,05,2025-07-21,1002985644,重银转债,,5563326.460000,3.610000,0
000004,2025-06-30,127049,2,05,2025-07-21,1002822669,希望转2,,5271967.320000,3.420000,0
000004,2025-06-30,127049,2,02,2025-08-29,1002822669,希望转2,,5271967.320000,3.420000,0
000004,2025-06-30,123161,2,02,2025-08-29,1003252386,强联转债,,5222636.490000,3.390000,0
000004,2025-06-30,123161,2,05,2025-07-21,1003252386,强联转债,,5222636.490000,3.390000,0
000004,2025-06-30,123235,2,05,2025-07-21,1003684506,亿田转债,,4627829.420000,3.010000,0
000004,2025-06-30,123235,2,02,2025-08-29,1003684506,亿田转债,,4627829.420000,3.010000,0
000004,2025-06-30,113669,2,02,2025-08-29,1003431475,景23转债,,4567011.950000,2.970000,0
000004,2025-06-30,113669,2,05,2025-07-21,1003431475,景23转债,,4567011.950000,2.970000,0
000004,2025-06-30,118030,2,05,2025-07-21,1003342135,睿创转债,,4315876.030000,2.800000,0
000004,2025-06-30,118030,2,02,2025-08-29,1003342135,睿创转债,,4315876.030000,2.800000,0
000004,2025-06-30,123174,2,05,2025-07-21,1003388243,精锻转债,,4176589.780000,2.710000,0
000004,2025-06-30,123174,2,02,2025-08-29,1003388243,精锻转债,,4176589.780000,2.710000,0
000004,2025-06-30,127053,2,02,2025-08-29,1002921251,豪美转债,,4102025.450000,2.660000,0
000004,2025-06-30,127053,2,05,2025-07-21,1002921251,豪美转债,,4102025.450000,2.660000,0
000004,2025-06-30,127055,2,02,2025-08-29,1002950571,精装转债,,4061290.410000,2.640000,0
000004,2025-06-30,127055,2,05,2025-07-21,1002950571,精装转债,,4061290.410000,2.640000,0
000004,2025-06-30,118004,2,02,2025-08-29,1002893047,博瑞转债,,3994869.550000,2.590000,0
000004,2025-06-30,118004,2,05,2025-07-21,1002893047,博瑞转债,,3994869.550000,2.590000,0
000004,2025-06-30,118028,2,02,2025-08-29,1003315183,会通转债,,3963400.250000,2.570000,0
000004,2025-06-30,118028,2,05,2025-07-21,1003315183,会通转债,,3963400.250000,2.570000,0
000004,2025-06-30,113065,2,02,2025-08-29,1003304007,齐鲁转债,,3656887.130000,2.370000,0
000004,2025-06-30,113065,2,05,2025-07-21,1003304007,齐鲁转债,,3656887.130000,2.370000,0
000004,2025-06-30,127092,2,02,2025-08-29,1003603261,运机转债,,3593483.080000,2.330000,0
000004,2025-06-30,127092,2,05,2025-07-21,1003603261,运机转债,,3593483.080000,2.330000,0
000004,2025-06-30,123211,2,05,2025-07-21,1003543156,阳谷转债,,3264588.490000,2.120000,0
000004,2025-06-30,123211,2,02,2025-08-29,1003543156,阳谷转债,,3264588.490000,2.120000,0
000004,2025-06-30,113663,2,02,2025-08-29,1003302918,新化转债,,3147122.900000,2.040000,0
000004,2025-06-30,113663,2,05,2025-07-21,1003302918,新化转债,,3147122.900000,2.040000,0
000004,2025-06-30,118051,2,02,2025-08-29,1004019158,皓元转债,,3055243.560000,1.980000,0
