c_trade_date,c_fd_code,c_nav,c_nav_acc,c_nav_adj,c_nav_adj_pre,c_ret_tw,c_ret_tm,c_ret_adj_estab,c_ret_estab,c_ret_ann,c_ret_1w,c_ret_1m,c_ret_3m,c_ret_6m,c_ret_1y,c_ret_2y,c_ret_3y,c_ret_4y,c_ret_5y,c_ret_ytd,c_ret_ly,c_ret_2ya,c_ret_3ya,c_ret_4ya,c_ret_5ya,c_log_ret_adj,c_purchase_status,c_redeem_status,c_ret_1d,c_is_predict,c_ret_1d_raw,c_is_trade
2025-12-23,000567,1.860000,1.860000,1.860000,1.855000,-0.053735,-0.107411,86.000000,86.000000,5.414065,1.141925,0.486224,-0.694074,1.917808,4.729730,5.681818,-11.764706,-37.520994,-30.493274,5.561862,-1.288515,-20.205633,-24.907687,6.392857,52.008686,0.002692,开放申购,开放赎回,0.002695,0,0.002695,1.000000
2025-12-24,000567,1.855000,1.855000,1.855000,1.860000,-0.322407,-0.375940,85.500000,85.500000,5.388672,0.433135,0.324500,-1.329787,1.200218,3.342618,5.397727,-12.001898,-36.363636,-30.757745,5.278093,-1.288515,-20.205633,-24.907687,6.392857,52.008686,-0.002692,开放申购,开放赎回,-0.002688,0,-0.002688,1.000000
2025-12-25,000567,1.857000,1.857000,1.857000,1.855000,-0.214938,-0.268528,85.700000,85.700000,5.397030,0.000000,-0.268528,-1.275917,0.704989,3.859060,4.856014,-11.907021,-36.295026,-31.323964,5.391600,-1.288515,-20.205633,-24.907687,6.392857,52.008686,0.001078,开放申购,开放赎回,0.001078,0,0.001078,1.000000
2025-12-26,000567,1.854000,1.854000,1.854000,1.857000,-0.376142,-0.429646,85.400000,85.400000,5.381274,-0.376142,-0.322581,-1.014415,0.378993,2.828619,5.821918,-15.573770,-36.397942,-31.434911,5.221339,-1.288515,-20.205633,-24.907687,6.392857,52.008686,-0.001617,开放申购,开放赎回,-0.001616,0,-0.001616,1.000000
2025-12-27,000567,1.854000,1.854000,1.854000,1.854000,-0.376142,-0.429646,85.400000,85.400000,5.379990,-0.376142,-0.429646,-1.014415,1.311475,3.402119,5.042493,-17.009848,-36.506849,-31.434911,5.221339,-1.288515,-20.205633,-24.907687,6.392857,52.008686,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-28,000567,1.854000,1.854000,1.854000,1.854000,-0.376142,-0.429646,85.400000,85.400000,5.378706,-0.376142,-0.429646,-1.014415,1.311475,3.402119,4.568528,-16.860987,-37.301319,-31.938326,5.221339,-1.288515,-20.205633,-24.907687,6.392857,52.008686,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-29,000567,1.856000,1.856000,1.856000,1.854000,0.107875,-0.322234,85.600000,85.600000,5.387062,0.053908,-0.322234,-1.066098,1.420765,3.513664,3.977591,-16.659183,-36.590366,-31.360947,5.334847,-1.288515,-20.205633,-24.907687,6.392857,52.008686,0.001078,开放申购,开放赎回,0.001079,0,0.001079,1.000000
2025-12-30,000567,1.853000,1.853000,1.853000,1.856000,-0.053937,-0.483351,85.300000,85.300000,5.371317,-0.376344,-0.483351,-0.856073,1.201529,3.693341,3.809524,-17.165847,-37.101154,-32.716049,5.164586,-1.288515,-20.205633,-24.907687,6.392857,52.008686,-0.001618,开放申购,开放赎回,-0.001616,0,-0.001616,1.000000
2025-12-31,000567,1.849000,1.849000,1.849000,1.853000,-0.269687,-0.698174,84.900000,84.900000,5.350728,-0.323450,-0.698174,-1.070091,0.983069,4.937571,3.585434,-17.344658,-37.932192,-33.964286,4.937571,-1.288515,-20.205633,-24.907687,6.392857,52.008686,-0.002161,开放申购,开放赎回,-0.002159,0,-0.002159,1.000000
2025-12-01,000569,1.000000,1.000000,1.366732,1.366693,0.002875,0.002875,36.673232,0.000000,2.689339,0.020108,0.088829,0.263293,0.557041,1.231590,2.942557,4.852440,6.726272,9.178896,1.112389,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-02,000569,1.000000,1.000000,1.366772,1.366732,0.005748,0.005748,36.677159,0.000000,2.688955,0.020117,0.085894,0.263307,0.549756,1.230835,2.945515,4.850937,6.723265,9.175130,1.115294,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-03,000569,1.000000,1.000000,1.366811,1.366772,0.008627,0.008627,36.681094,0.000000,2.688573,0.020126,0.085884,0.263263,0.549292,1.229400,2.936608,4.853956,6.720504,9.171601,1.118205,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-04,000569,1.000000,1.000000,1.366850,1.366811,0.011506,0.011506,36.685027,0.000000,2.688190,0.020133,0.085897,0.263108,0.548860,1.228536,2.934043,4.847940,6.723575,9.167950,1.121115,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-05,000569,1.000000,1.000000,1.366890,1.366850,0.014380,0.014380,36.688956,0.000000,2.687807,0.020132,0.085908,0.263151,0.548450,1.227804,2.933195,4.846479,6.715060,9.171087,1.124021,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-06,000569,1.000000,1.000000,1.366890,1.366890,0.014380,0.014380,36.688956,0.000000,2.687174,0.020132,0.083047,0.263151,0.545190,1.224164,2.928073,4.842263,6.709199,9.158104,1.124021,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,1,,0.000000
2025-12-07,000569,1.000000,1.000000,1.366968,1.366890,0.020130,0.020130,36.696814,0.000000,2.687042,0.020130,0.085951,0.263242,0.550970,1.229983,2.928108,4.843801,6.709468,9.157707,1.129835,1.630290,1.886510,1.757704,2.247236,2.159377,0.000057,暂停大额申购,开放赎回,0.000057,0,,0.000000
2025-12-08,000569,1.000000,1.000000,1.367008,1.366968,0.002883,0.023013,36.700755,0.000000,2.686660,0.020138,0.088837,0.263297,0.547376,1.225619,2.925880,4.842491,6.706722,9.154227,1.132751,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-09,000569,1.000000,1.000000,1.367047,1.367008,0.005762,0.025893,36.704690,0.000000,2.686279,0.020144,0.086020,0.263374,0.546927,1.224862,2.928843,4.840490,6.703908,9.150346,1.135662,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-10,000569,1.000000,1.000000,1.367086,1.367047,0.008642,0.028774,36.708627,0.000000,2.685897,0.020145,0.086049,0.263455,0.546594,1.224072,2.921416,4.843509,6.700777,9.146146,1.138575,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-11,000569,1.000000,1.000000,1.367126,1.367086,0.011527,0.031659,36.712571,0.000000,2.685516,0.020152,0.086084,0.263538,0.546120,1.223227,2.919136,4.837733,6.703855,9.142187,1.141493,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-12,000569,1.000000,1.000000,1.367165,1.367126,0.014419,0.034551,36.716524,0.000000,2.685136,0.020169,0.086128,0.263551,0.545808,1.222252,2.916779,4.836268,6.695048,9.145343,1.144417,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-13,000569,1.000000,1.000000,1.367165,1.367165,0.014419,0.034551,36.716524,0.000000,2.684505,0.020169,0.083269,0.263551,0.542609,1.218268,2.911489,4.831839,6.686950,9.131123,1.144417,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,1,,0.000000
2025-12-14,000569,1.000000,1.000000,1.367244,1.367165,0.020202,0.040335,36.724429,0.000000,2.684376,0.020202,0.086201,0.263696,0.548422,1.224120,2.912192,4.833310,6.686418,9.129168,1.150265,1.630290,1.886510,1.757704,2.247236,2.159377,0.000058,暂停大额申购,开放赎回,0.000058,0,,0.000000
2025-12-15,000569,1.000000,1.000000,1.367284,1.367244,0.002890,0.043227,36.728380,0.000000,2.683997,0.020209,0.089094,0.263768,0.544932,1.219571,2.909854,4.831747,6.680037,9.122499,1.153188,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-16,000569,1.000000,1.000000,1.367325,1.367284,0.005885,0.046223,36.732475,0.000000,2.683626,0.020325,0.086386,0.263943,0.544748,1.218699,2.912937,4.829955,6.676799,9.117348,1.156218,1.630290,1.886510,1.757704,2.247236,2.159377,0.000030,暂停大额申购,开放赎回,0.000030,0,,1.000000
2025-12-17,000569,1.000000,1.000000,1.367364,1.367325,0.008769,0.049108,36.736419,0.000000,2.683246,0.020329,0.086417,0.264010,0.544464,1.217462,2.905277,4.832978,6.673530,9.111577,1.159135,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-18,000569,1.000000,1.000000,1.367404,1.367364,0.011660,0.052000,36.740370,0.000000,2.682867,0.020334,0.086453,0.264060,0.544176,1.216464,2.902830,4.826644,6.676613,9.099040,1.162059,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-19,000569,1.000000,1.000000,1.367443,1.367404,0.014545,0.054886,36.744315,0.000000,2.682488,0.020328,0.086489,0.264085,0.543885,1.215453,2.900281,4.824848,6.667931,9.102187,1.164977,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-20,000569,1.000000,1.000000,1.367443,1.367443,0.014545,0.054886,36.744315,0.000000,2.681858,0.020328,0.083546,0.264085,0.540718,1.211541,2.893812,4.819663,6.661511,9.087698,1.164977,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,1,,0.000000
2025-12-21,000569,1.000000,1.000000,1.367522,1.367443,0.020315,0.060658,36.752204,0.000000,2.681729,0.020315,0.086466,0.264175,0.546518,1.217379,2.893868,4.820466,6.661604,9.084781,1.170813,1.630290,1.886510,1.757704,2.247236,2.159377,0.000058,暂停大额申购,开放赎回,0.000058,0,,0.000000
2025-12-22,000569,1.000000,1.000000,1.367561,1.367522,0.002883,0.063543,36.756147,0.000000,2.681350,0.020308,0.089351,0.264196,0.543088,1.212806,2.890902,4.818136,6.658758,9.079058,1.173730,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-23,000569,1.000000,1.000000,1.367601,1.367561,0.005788,0.066450,36.760119,0.000000,2.680973,0.020218,0.086551,0.264141,0.542704,1.212051,2.893891,4.815655,6.655986,9.071181,1.176669,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-24,000569,1.000000,1.000000,1.367641,1.367601,0.008712,0.069376,36.764118,0.000000,2.680598,0.020258,0.086620,0.264162,0.542225,1.209250,2.884889,4.818720,6.653301,9.066030,1.179628,1.630290,1.886510,1.757704,2.247236,2.159377,0.000029,暂停大额申购,开放赎回,0.000029,0,,1.000000
2025-12-25,000569,1.000000,1.000000,1.367682,1.367641,0.011682,0.072347,36.768179,0.000000,2.680227,0.020337,0.086725,0.264175,0.541955,1.206538,2.881235,4.810834,6.656467,9.058948,1.182632,1.630290,1.886510,1.757704,2.247236,2.159377,0.000030,暂停大额申购,开放赎回,0.000030,0,,1.000000
2025-12-26,000569,1.000000,1.000000,1.367723,1.367682,0.014663,0.075330,36.772256,0.000000,2.679857,0.020433,0.086836,0.264169,0.541651,1.205634,2.876471,4.807993,6.648180,9.062199,1.185648,1.630290,1.886510,1.757704,2.247236,2.159377,0.000030,暂停大额申购,开放赎回,0.000030,0,,1.000000
2025-12-27,000569,1.000000,1.000000,1.367723,1.367723,0.014663,0.075330,36.772256,0.000000,2.679229,0.020433,0.083963,0.264169,0.538286,1.201601,2.868112,4.801823,6.642395,9.045321,1.185648,1.630290,1.886510,1.757704,2.247236,2.159377,0.000030,暂停大额申购,开放赎回,0.000030,1,,0.000000
2025-12-28,000569,1.000000,1.000000,1.367804,1.367723,0.020627,0.081298,36.780411,0.000000,2.679118,0.020627,0.087053,0.264161,0.544281,1.207635,2.865722,4.801274,6.642794,9.043151,1.191681,1.630290,1.886510,1.757704,2.247236,2.159377,0.000060,暂停大额申购,开放赎回,0.000060,0,,0.000000
2025-12-29,000569,1.000000,1.000000,1.367846,1.367804,0.003037,0.084337,36.784565,0.000000,2.678753,0.020781,0.090093,0.264178,0.540603,1.203288,2.860736,4.797830,6.639787,9.038162,1.194755,1.630290,1.886510,1.757704,2.247236,2.159377,0.000030,暂停大额申购,开放赎回,0.000030,0,,1.000000
2025-12-30,000569,1.000000,1.000000,1.367888,1.367846,0.006114,0.087417,36.788774,0.000000,2.678392,0.020953,0.087417,0.264234,0.540349,1.201699,2.863901,4.794485,6.636657,9.033681,1.197868,1.630290,1.886510,1.757704,2.247236,2.159377,0.000031,暂停大额申购,开放赎回,0.000031,0,,1.000000
2025-12-31,000569,1.000000,1.000000,1.367929,1.367888,0.009161,0.090466,36.792942,0.000000,2.678029,0.021076,0.090466,0.267289,0.543412,1.200952,2.850821,4.791112,6.633029,9.029325,1.200952,1.630290,1.886510,1.757704,2.247236,2.159377,0.000030,暂停大额申购,开放赎回,0.000030,0,,1.000000
2025-12-01,000572,1.416000,1.847000,2.022653,2.021225,0.070671,0.070671,102.265293,41.600000,6.215276,0.212314,-0.281690,0.070671,0.926586,2.017291,7.844631,6.706858,3.131828,5.435592,0.926586,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000706,开放申购,开放赎回,0.000707,0,0.000707,1.000000
2025-12-02,000572,1.416000,1.847000,2.022653,2.022653,0.070671,0.070671,102.265293,41.600000,6.213775,0.141443,-0.281690,0.000000,0.926586,1.797268,7.844631,6.787330,3.131828,5.357143,0.926586,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000000,开放申购,开放赎回,0.000000,0,0.000000,1.000000
2025-12-03,000572,1.416000,1.847000,2.022653,2.022653,0.070671,0.070671,102.265293,41.600000,6.212274,0.070671,-0.351865,0.141443,0.854701,1.724138,7.844631,6.787330,2.981818,5.278810,0.926586,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000000,开放申购,开放赎回,0.000000,0,0.000000,1.000000
2025-12-04,000572,1.415000,1.846000,2.021225,2.022653,0.000000,0.000000,102.122450,41.500000,6.204355,0.000000,-0.352113,0.070721,0.783476,1.579325,7.768469,6.711916,2.909091,4.970326,0.855310,6.287879,0.227790,-4.357298,1.027146,19.143357,-0.000706,开放申购,开放赎回,-0.000706,0,-0.000706,1.000000
2025-12-05,000572,1.416000,1.847000,2.022653,2.021225,0.070671,0.070671,102.265293,41.600000,6.209274,0.070671,-0.281690,0.070671,0.926586,1.578192,8.009153,6.787330,2.981818,5.044510,0.926586,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000706,开放申购,开放赎回,0.000707,0,0.000707,1.000000
2025-12-06,000572,1.416000,1.847000,2.022653,2.022653,0.070671,0.070671,102.265293,41.600000,6.207776,0.070671,-0.421941,0.070671,0.854701,1.505376,8.174179,6.948640,3.131828,5.044510,0.926586,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-07,000572,1.416000,1.847000,2.022653,2.022653,0.070671,0.070671,102.265293,41.600000,6.206277,0.070671,-0.281690,0.070671,0.854701,1.505376,8.174179,7.029478,3.282276,5.122494,0.926586,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-08,000572,1.417000,1.848000,2.024081,2.022653,0.070621,0.141343,102.408136,41.700000,6.211188,0.070621,-0.211268,0.141343,0.925926,1.577061,8.250573,7.267222,2.830189,5.118694,0.997862,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000706,开放申购,开放赎回,0.000706,0,0.000706,1.000000
2025-12-09,000572,1.416000,1.847000,2.022653,2.024081,0.000000,0.070671,102.265293,41.600000,6.203284,0.000000,-0.281690,0.141443,0.782918,1.505376,8.174179,7.272727,2.608696,5.278810,0.926586,6.287879,0.227790,-4.357298,1.027146,19.143357,-0.000706,开放申购,开放赎回,-0.000706,0,-0.000706,1.000000
2025-12-10,000572,1.417000,1.848000,2.024081,2.022653,0.070621,0.141343,102.408136,41.700000,6.208192,0.070621,-0.140944,0.212164,0.854093,1.431639,8.250573,7.348485,2.532562,5.353160,0.997862,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000706,开放申购,开放赎回,0.000706,0,0.000706,1.000000
2025-12-11,000572,1.416000,1.847000,2.022653,2.024081,0.000000,0.070671,102.265293,41.600000,6.200293,0.070671,-0.141044,0.070671,0.711238,1.360057,7.926829,7.272727,2.460203,5.357143,0.926586,6.287879,0.227790,-4.357298,1.027146,19.143357,-0.000706,开放申购,开放赎回,-0.000706,0,-0.000706,1.000000
2025-12-12,000572,1.417000,1.848000,2.024081,2.022653,0.070621,0.141343,102.408136,41.700000,6.205200,0.070621,-0.070522,0.212164,0.710732,1.286633,8.003049,7.511381,2.532562,5.431548,0.997862,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000706,开放申购,开放赎回,0.000706,0,0.000706,1.000000
2025-12-13,000572,1.417000,1.848000,2.024081,2.024081,0.070621,0.141343,102.408136,41.700000,6.203704,0.070621,-0.211268,0.212164,0.710732,1.214286,7.920792,8.003049,2.236652,5.431548,0.997862,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-14,000572,1.417000,1.848000,2.024081,2.024081,0.070621,0.141343,102.408136,41.700000,6.202210,0.070621,-0.070522,0.212164,0.710732,1.214286,7.920792,8.167939,2.310469,5.196733,0.997862,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-15,000572,1.415000,1.846000,2.021225,2.024081,-0.141143,0.000000,102.122450,41.500000,6.187919,-0.141143,-0.211566,0.070721,0.568586,1.071429,7.850610,7.932876,2.313811,5.048255,0.855310,6.287879,0.227790,-4.357298,1.027146,19.143357,-0.001412,开放申购,开放赎回,-0.001411,0,-0.001411,1.000000
2025-12-16,000572,1.413000,1.844000,2.018368,2.021225,-0.282287,-0.141343,101.836765,41.300000,6.173618,-0.211864,-0.352609,-0.070721,0.426439,0.856531,7.698171,7.780320,2.317161,4.666667,0.712758,6.287879,0.227790,-4.357298,1.027146,19.143357,-0.001414,开放申购,开放赎回,-0.001413,0,-0.001413,1.000000
2025-12-17,000572,1.416000,1.847000,2.022653,2.018368,-0.070572,0.070671,102.265293,41.600000,6.191337,-0.070572,-0.070572,0.070671,0.639659,1.215154,7.926829,8.009153,2.906977,4.656319,0.926586,6.287879,0.227790,-4.357298,1.027146,19.143357,0.002121,开放申购,开放赎回,0.002123,0,0.002123,1.000000
2025-12-18,000572,1.417000,1.848000,2.024081,2.022653,0.000000,0.141343,102.408136,41.700000,6.196239,0.070621,0.070621,0.283086,0.639205,1.214286,7.920792,8.085431,2.979651,4.885270,0.997862,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000706,开放申购,开放赎回,0.000706,0,0.000706,1.000000
2025-12-19,000572,1.418000,1.849000,2.025510,2.024081,0.070572,0.212014,102.550979,41.800000,6.201134,0.070572,0.070572,0.424929,0.710227,1.358113,7.914764,8.409786,3.052326,4.959289,1.069138,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000705,开放申购,开放赎回,0.000706,0,0.000706,1.000000
2025-12-20,000572,1.418000,1.849000,2.025510,2.025510,0.070572,0.212014,102.550979,41.800000,6.199642,0.070572,0.070572,0.424929,0.638751,1.285714,7.996954,8.492731,3.352770,4.959289,1.069138,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-21,000572,1.418000,1.849000,2.025510,2.025510,0.070572,0.212014,102.550979,41.800000,6.198151,0.070572,0.282885,0.424929,0.638751,1.285714,7.996954,8.492731,3.352770,4.959289,1.069138,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-22,000572,1.419000,1.850000,2.026938,2.025510,0.070522,0.282686,102.693821,41.900000,6.203038,0.282686,0.353607,0.424628,0.709723,1.357143,7.990868,8.569243,3.350328,5.033309,1.140413,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000705,开放申购,开放赎回,0.000705,0,0.000705,1.000000
2025-12-23,000572,1.420000,1.851000,2.028367,2.026938,0.141044,0.353357,102.836664,42.000000,6.207918,0.495400,0.424328,0.495400,0.709220,1.428571,8.066971,8.562691,3.272727,5.185185,1.211689,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000704,开放申购,开放赎回,0.000705,0,0.000705,1.000000
2025-12-24,000572,1.421000,1.852000,2.029795,2.028367,0.211566,0.424028,102.979507,42.100000,6.212792,0.353107,0.566171,0.566171,0.708717,1.427552,8.143075,8.639144,3.420670,5.181347,1.282965,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000704,开放申购,开放赎回,0.000704,0,0.000704,1.000000
2025-12-25,000572,1.422000,1.853000,2.031223,2.029795,0.282087,0.494700,103.122349,42.200000,6.217659,0.352858,0.565771,0.708215,0.636943,1.498929,8.054711,8.715596,3.493450,5.255366,1.354241,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000703,开放申购,开放赎回,0.000704,0,0.000704,1.000000
2025-12-26,000572,1.422000,1.853000,2.031223,2.031223,0.282087,0.494700,103.122349,42.200000,6.216165,0.282087,0.494700,0.851064,0.636943,1.498929,8.136882,8.384146,3.493450,5.255366,1.354241,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000000,开放申购,开放赎回,0.000000,0,0.000000,1.000000
2025-12-27,000572,1.422000,1.853000,2.031223,2.031223,0.282087,0.494700,103.122349,42.200000,6.214672,0.282087,0.494700,0.851064,0.851064,1.426534,7.972665,8.219178,3.418182,5.255366,1.354241,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-28,000572,1.422000,1.853000,2.031223,2.031223,0.282087,0.494700,103.122349,42.200000,6.213180,0.282087,0.494700,0.851064,0.851064,1.426534,7.972665,8.219178,3.343023,4.867257,1.354241,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-29,000572,1.421000,1.852000,2.029795,2.031223,-0.070323,0.424028,102.979507,42.100000,6.205334,0.140944,0.424028,0.637394,0.780142,1.355207,7.651515,8.060837,3.646973,4.948301,1.282965,6.287879,0.227790,-4.357298,1.027146,19.143357,-0.000703,开放申购,开放赎回,-0.000703,0,-0.000703,1.000000
2025-12-30,000572,1.422000,1.853000,2.031223,2.029795,0.000000,0.494700,103.122349,42.200000,6.210197,0.140845,0.494700,0.636943,0.851064,1.354241,7.727273,7.972665,3.343023,4.635762,1.354241,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000703,开放申购,开放赎回,0.000704,0,0.000704,1.000000
2025-12-31,000572,1.422000,1.853000,2.031223,2.031223,0.000000,0.494700,103.122349,42.200000,6.208707,0.070373,0.494700,0.636943,0.851064,1.354241,7.727273,7.972665,3.267974,4.328687,1.354241,6.287879,0.227790,-4.357298,1.027146,19.143357,0.000000,开放申购,开放赎回,0.000000,0,0.000000,1.000000
2025-12-01,000573,2.388000,2.457000,2.552937,2.528348,0.972516,0.972516,155.293694,138.800000,8.318945,0.759494,-2.450980,-6.973120,6.322351,7.859079,30.706076,33.631785,46.055046,53.865979,8.644222,20.504386,2.992660,7.138536,6.302251,16.305161,0.009678,开放申购,开放赎回,0.009725,0,0.009725,1.000000
2025-12-02,000573,2.385000,2.454000,2.549730,2.552937,0.845666,0.845666,154.972973,138.500000,8.305318,0.167997,-2.573529,-5.693950,6.188780,7.335734,30.541872,34.366197,45.782396,53.771760,8.507734,20.504386,2.992660,7.138536,6.302251,16.305161,-0.001257,开放申购,开放赎回,-0.001256,0,-0.001256,1.000000
2025-12-03,000573,2.373000,2.442000,2.536901,2.549730,0.338266,0.338266,153.690090,137.300000,8.256755,0.380711,-2.984464,-5.458167,5.186170,6.891892,29.885057,33.690141,44.783405,53.294574,7.961783,20.504386,2.992660,7.138536,6.302251,16.305161,-0.005044,开放申购,开放赎回,-0.005031,0,-0.005031,1.000000
2025-12-04,000573,2.384000,2.453000,2.548661,2.536901,0.803383,0.803383,154.866066,138.400000,8.297414,1.274427,-1.771735,-4.295464,5.673759,8.412915,30.989011,34.309859,45.454545,53.806452,8.462238,20.504386,2.992660,7.138536,6.302251,16.305161,0.004625,开放申购,开放赎回,0.004635,0,0.004635,1.000000
2025-12-05,000573,2.421000,2.490000,2.588216,2.548661,2.367865,2.367865,158.821622,142.100000,8.437562,2.367865,0.041322,-3.814064,7.887701,9.945504,34.874652,32.512315,47.712020,56.193548,10.145587,20.504386,2.992660,7.138536,6.302251,16.305161,0.015401,开放申购,开放赎回,0.015520,0,0.015520,1.000000
2025-12-06,000573,2.421000,2.490000,2.588216,2.588216,2.367865,2.367865,158.821622,142.100000,8.435512,2.367865,-0.615764,-3.814064,8.032129,8.370636,34.949833,32.584885,47.621951,56.193548,10.145587,20.504386,2.992660,7.138536,6.302251,16.305161,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-07,000573,2.421000,2.490000,2.588216,2.588216,2.367865,2.367865,158.821622,142.100000,8.433464,2.367865,-0.247219,-3.814064,8.032129,8.370636,35.478456,34.649611,47.442144,56.800518,10.145587,20.504386,2.992660,7.138536,6.302251,16.305161,0.000000,开放申购,开放赎回,0.000000,1,,0.000000
2025-12-08,000573,2.423000,2.492000,2.590354,2.588216,0.082610,2.452431,159.035435,142.300000,8.439038,1.465662,-0.164813,-4.568728,8.121374,8.460161,35.363128,34.611111,47.384428,57.031756,10.236579,20.504386,2.992660,7.138536,6.302251,16.305161,0.000826,开放申购,开放赎回,0.000826,0,0.000826,1.000000
2025-12-09,000573,2.394000,2.463000,2.559351,2.590354,-1.115242,1.226216,155.935135,139.400000,8.325932,0.377358,-1.359703,-4.924543,6.070004,7.547170,33.743017,31.321997,45.266990,55.859375,8.917197,20.504386,2.992660,7.138536,6.302251,16.305161,-0.012041,开放申购,开放赎回,-0.011969,0,-0.011969,1.000000
2025-12-10,000573,2.411000,2.480000,2.577526,2.559351,-0.413052,1.945032,157.752553,141.100000,8.389148,1.601349,-1.832248,-4.173291,7.394209,7.346394,34.692737,32.254526,46.298544,56.864021,9.690628,20.504386,2.992660,7.138536,6.302251,16.305161,0.007076,开放申购,开放赎回,0.007101,0,0.007101,1.000000
2025-12-11,000573,2.396000,2.465000,2.561489,2.577526,-1.032631,1.310782,156.148949,139.600000,8.329589,0.503356,-2.044154,-5.184013,6.299911,6.347093,32.229581,31.431706,45.388350,56.294847,9.008189,20.504386,2.992660,7.138536,6.302251,16.305161,-0.006241,开放申购,开放赎回,-0.006221,0,-0.006221,1.000000
2025-12-12,000573,2.420000,2.489000,2.587147,2.561489,-0.041305,2.325581,158.714715,142.000000,8.419427,-0.041305,-1.062960,-3.739061,7.127047,6.233538,32.967033,34.894091,46.844660,57.860404,10.100091,20.504386,2.992660,7.138536,6.302251,16.305161,0.009967,开放申购,开放赎回,0.010017,0,0.010017,1.000000
