c_param_type,c_param_code,c_param_name,c_parent_code,c_remark,c_updatetime
申万行业分类,029006001,汽车零部件,029006,,2026-03-17 16:02:24.295
申万行业分类,029006001001,车身附件及饰件,029006001,,2026-03-17 16:02:24.295
申万行业分类,029006001002,底盘与发动机系统,029006001,,2026-03-17 16:02:24.295
申万行业分类,029006001003,轮胎轮毂,029006001,,2026-03-17 16:02:24.295
申万行业分类,029006001004,其他汽车零部件,029006001,,2026-03-17 16:02:24.295
申万行业分类,029006001005,汽车电子电气系统,029006001,,2026-03-17 16:02:24.295
申万行业分类,029006002,汽车服务,029006,,2026-03-17 16:02:24.295
申万行业分类,029006002001,汽车经销商,029006002,,2026-03-17 16:02:24.295
申万行业分类,029006002002,汽车综合服务,029006002,,2026-03-17 16:02:24.295
申万行业分类,029006003,摩托车及其他,029006,,2026-03-17 16:02:24.295
申万行业分类,029006003001,其他运输设备,029006003,,2026-03-17 16:02:24.295
申万行业分类,029006003002,摩托车,029006003,,2026-03-17 16:02:24.295
申万行业分类,029006004,乘用车,029006,,2026-03-17 16:02:24.295
申万行业分类,029006004001,电动乘用车,029006004,,2026-03-17 16:02:24.295
申万行业分类,029006004002,综合乘用车,029006004,,2026-03-17 16:02:24.295
申万行业分类,029006005,商用车,029006,,2026-03-17 16:02:24.295
申万行业分类,029006005001,商用载货车,029006005,,2026-03-17 16:02:24.295
申万行业分类,029006005002,商用载客车,029006005,,2026-03-17 16:02:24.295
申万行业分类,029007,家用电器,029,,2026-03-17 16:02:24.295
申万行业分类,029007001,白色家电,029007,,2026-03-17 16:02:24.295
申万行业分类,029007001001,空调,029007001,,2026-03-17 16:02:24.295
申万行业分类,029007001002,冰洗,029007001,,2026-03-17 16:02:24.295
申万行业分类,029007002,黑色家电,029007,,2026-03-17 16:02:24.295
申万行业分类,029007002001,彩电,029007002,,2026-03-17 16:02:24.295
申万行业分类,029007002002,其他黑色家电,029007002,,2026-03-17 16:02:24.295
申万行业分类,029007003,小家电,029007,,2026-03-17 16:02:24.295
申万行业分类,029007003001,厨房小家电,029007003,,2026-03-17 16:02:24.295
申万行业分类,029007003002,清洁小家电,029007003,,2026-03-17 16:02:24.295
申万行业分类,029007003003,个护小家电,029007003,,2026-03-17 16:02:24.295
申万行业分类,029007004,厨卫电器,029007,,2026-03-17 16:02:24.295
申万行业分类,029007004001,厨房电器,029007004,,2026-03-17 16:02:24.295
申万行业分类,029007004002,卫浴电器,029007004,,2026-03-17 16:02:24.295
申万行业分类,029007005,照明设备Ⅱ,029007,,2026-03-17 16:02:24.295
申万行业分类,029007005001,照明设备Ⅲ,029007005,,2026-03-17 16:02:24.295
申万行业分类,029007006,家电零部件Ⅱ,029007,,2026-03-17 16:02:24.295
申万行业分类,029007006001,家电零部件Ⅲ,029007006,,2026-03-17 16:02:24.295
申万行业分类,029007007,其他家电Ⅱ,029007,,2026-03-17 16:02:24.295
申万行业分类,029007007001,其他家电Ⅲ,029007007,,2026-03-17 16:02:24.295
申万行业分类,029008,食品饮料,029,,2026-03-17 16:02:24.295
申万行业分类,029008001,食品加工,029008,,2026-03-17 16:02:24.295
申万行业分类,029008001001,肉制品,029008001,,2026-03-17 16:02:24.295
申万行业分类,029008001002,其他食品,029008001,,2026-03-17 16:02:24.295
申万行业分类,029008001003,预加工食品,029008001,,2026-03-17 16:02:24.295
申万行业分类,029008001004,保健品,029008001,,2026-03-17 16:02:24.295
申万行业分类,029008002,白酒Ⅱ,029008,,2026-03-17 16:02:24.295
申万行业分类,029008002001,白酒Ⅲ,029008002,,2026-03-17 16:02:24.295
申万行业分类,029008003,非白酒,029008,,2026-03-17 16:02:24.295
申万行业分类,029008003001,啤酒,029008003,,2026-03-17 16:02:24.295
申万行业分类,029008003002,其他酒类,029008003,,2026-03-17 16:02:24.295
申万行业分类,029008004,饮料乳品,029008,,2026-03-17 16:02:24.295
申万行业分类,029008004001,软饮料,029008004,,2026-03-17 16:02:24.295
申万行业分类,029008004002,乳品,029008004,,2026-03-17 16:02:24.295
申万行业分类,029008005,休闲食品,029008,,2026-03-17 16:02:24.295
申万行业分类,029008005001,零食,029008005,,2026-03-17 16:02:24.295
申万行业分类,029008005002,烘焙食品,029008005,,2026-03-17 16:02:24.295
申万行业分类,029008005003,熟食,029008005,,2026-03-17 16:02:24.295
申万行业分类,029008006,调味发酵品Ⅱ,029008,,2026-03-17 16:02:24.295
申万行业分类,029008006001,调味发酵品Ⅲ,029008006,,2026-03-17 16:02:24.295
申万行业分类,029009,纺织服饰,029,,2026-03-17 16:02:24.295
申万行业分类,029009001,纺织制造,029009,,2026-03-17 16:02:24.295
申万行业分类,029009001001,棉纺,029009001,,2026-03-17 16:02:24.295
申万行业分类,029009001002,印染,029009001,,2026-03-17 16:02:24.295
申万行业分类,029009001003,辅料,029009001,,2026-03-17 16:02:24.295
申万行业分类,029009001004,其他纺织,029009001,,2026-03-17 16:02:24.295
申万行业分类,029009001005,纺织鞋类制造,029009001,,2026-03-17 16:02:24.295
申万行业分类,029009002,服装家纺,029009,,2026-03-17 16:02:24.295
申万行业分类,029009002001,鞋帽及其他,029009002,,2026-03-17 16:02:24.295
申万行业分类,029009002002,家纺,029009002,,2026-03-17 16:02:24.295
申万行业分类,029009002003,运动服装,029009002,,2026-03-17 16:02:24.295
申万行业分类,029009002004,非运动服装,029009002,,2026-03-17 16:02:24.295
申万行业分类,029009003,饰品,029009,,2026-03-17 16:02:24.295
申万行业分类,029009003001,钟表珠宝,029009003,,2026-03-17 16:02:24.295
申万行业分类,029009003002,多品类奢侈品,029009003,,2026-03-17 16:02:24.295
申万行业分类,029009003003,其他饰品,029009003,,2026-03-17 16:02:24.295
申万行业分类,029010,轻工制造,029,,2026-03-17 16:02:24.295
申万行业分类,029010001,造纸,029010,,2026-03-17 16:02:24.295
申万行业分类,029010001001,大宗用纸,029010001,,2026-03-17 16:02:24.295
申万行业分类,029010001002,特种纸,029010001,,2026-03-17 16:02:24.295
申万行业分类,029010002,包装印刷,029010,,2026-03-17 16:02:24.295
申万行业分类,029010002001,印刷,029010002,,2026-03-17 16:02:24.295
申万行业分类,029010002002,金属包装,029010002,,2026-03-17 16:02:24.295
申万行业分类,029010002003,塑料包装,029010002,,2026-03-17 16:02:24.295
申万行业分类,029010002004,纸包装,029010002,,2026-03-17 16:02:24.295
申万行业分类,029010002005,综合包装,029010002,,2026-03-17 16:02:24.295
申万行业分类,029010003,家居用品,029010,,2026-03-17 16:02:24.295
申万行业分类,029010003001,瓷砖地板,029010003,,2026-03-17 16:02:24.295
申万行业分类,029010003002,成品家居,029010003,,2026-03-17 16:02:24.295
申万行业分类,029010003003,定制家居,029010003,,2026-03-17 16:02:24.295
申万行业分类,029010003004,卫浴制品,029010003,,2026-03-17 16:02:24.295
申万行业分类,029010003005,其他家居用品,029010003,,2026-03-17 16:02:24.295
申万行业分类,029010004,文娱用品,029010,,2026-03-17 16:02:24.295
申万行业分类,029010004001,文化用品,029010004,,2026-03-17 16:02:24.295
申万行业分类,029010004002,娱乐用品,029010004,,2026-03-17 16:02:24.295
申万行业分类,029011,医药生物,029,,2026-03-17 16:02:24.295
申万行业分类,029011001,化学制药,029011,,2026-03-17 16:02:24.295
申万行业分类,029011001001,原料药,029011001,,2026-03-17 16:02:24.295
申万行业分类,029011001002,化学制剂,029011001,,2026-03-17 16:02:24.295
申万行业分类,029011002,中药Ⅱ,029011,,2026-03-17 16:02:24.295
申万行业分类,029011002001,中药Ⅲ,029011002,,2026-03-17 16:02:24.295
申万行业分类,029011003,生物制品,029011,,2026-03-17 16:02:24.295
申万行业分类,029011003001,血液制品,029011003,,2026-03-17 16:02:24.295
申万行业分类,029011003002,疫苗,029011003,,2026-03-17 16:02:24.295
申万行业分类,029011003003,其他生物制品,029011003,,2026-03-17 16:02:24.295
申万行业分类,029011004,医药商业,029011,,2026-03-17 16:02:24.295
申万行业分类,029011004001,医药流通,029011004,,2026-03-17 16:02:24.295
申万行业分类,029011004002,线下药店,029011004,,2026-03-17 16:02:24.295
申万行业分类,029011004003,互联网药店,029011004,,2026-03-17 16:02:24.295
申万行业分类,029011005,医疗器械,029011,,2026-03-17 16:02:24.295
申万行业分类,029011005001,医疗设备,029011005,,2026-03-17 16:02:24.295
申万行业分类,029011005002,医疗耗材,029011005,,2026-03-17 16:02:24.295
申万行业分类,029011005003,体外诊断,029011005,,2026-03-17 16:02:24.295
申万行业分类,029011006,医疗服务,029011,,2026-03-17 16:02:24.295
申万行业分类,029011006001,诊断服务,029011006,,2026-03-17 16:02:24.295
申万行业分类,029011006002,医疗研发外包,029011006,,2026-03-17 16:02:24.295
申万行业分类,029011006003,医院,029011006,,2026-03-17 16:02:24.295
申万行业分类,029011006004,其他医疗服务,029011006,,2026-03-17 16:02:24.295
申万行业分类,029012,公用事业,029,,2026-03-17 16:02:24.295
申万行业分类,029012001,电力,029012,,2026-03-17 16:02:24.295
申万行业分类,029012001001,火力发电,029012001,,2026-03-17 16:02:24.295
申万行业分类,029012001002,水力发电,029012001,,2026-03-17 16:02:24.295
申万行业分类,029012001003,热力服务,029012001,,2026-03-17 16:02:24.295
申万行业分类,029012001004,光伏发电,029012001,,2026-03-17 16:02:24.295
申万行业分类,029012001005,风力发电,029012001,,2026-03-17 16:02:24.295
申万行业分类,029012001006,核力发电,029012001,,2026-03-17 16:02:24.295
申万行业分类,029012001007,其他能源发电,029012001,,2026-03-17 16:02:24.295
申万行业分类,029012001008,电能综合服务,029012001,,2026-03-17 16:02:24.295
申万行业分类,029012002,燃气Ⅱ,029012,,2026-03-17 16:02:24.295
申万行业分类,029012002001,燃气Ⅲ,029012002,,2026-03-17 16:02:24.295
申万行业分类,029013,交通运输,029,,2026-03-17 16:02:24.295
申万行业分类,029013001,物流,029013,,2026-03-17 16:02:24.295
申万行业分类,029013001001,原材料供应链服务,029013001,,2026-03-17 16:02:24.295
申万行业分类,029013001002,中间产品及消费品供应链服务,029013001,,2026-03-17 16:02:24.295
申万行业分类,029013001003,快递,029013001,,2026-03-17 16:02:24.295
申万行业分类,029013001004,跨境物流,029013001,,2026-03-17 16:02:24.295
申万行业分类,029013001005,仓储物流,029013001,,2026-03-17 16:02:24.295
申万行业分类,029013001006,公路货运,029013001,,2026-03-17 16:02:24.295
申万行业分类,029013002,铁路公路,029013,,2026-03-17 16:02:24.295
申万行业分类,029013002001,高速公路,029013002,,2026-03-17 16:02:24.295
申万行业分类,029013002002,公交,029013002,,2026-03-17 16:02:24.295
申万行业分类,029013002003,铁路运输,029013002,,2026-03-17 16:02:24.295
申万行业分类,029013003,航空机场,029013,,2026-03-17 16:02:24.295
申万行业分类,029013003001,航空运输,029013003,,2026-03-17 16:02:24.295
申万行业分类,029013003002,机场,029013003,,2026-03-17 16:02:24.295
申万行业分类,029013004,航运港口,029013,,2026-03-17 16:02:24.295
申万行业分类,029013004001,航运,029013004,,2026-03-17 16:02:24.295
申万行业分类,029013004002,港口,029013004,,2026-03-17 16:02:24.295
申万行业分类,029014,房地产,029,,2026-03-17 16:02:24.295
申万行业分类,029014001,房地产开发,029014,,2026-03-17 16:02:24.295
申万行业分类,029014001001,住宅开发,029014001,,2026-03-17 16:02:24.295
申万行业分类,029014001002,商业地产,029014001,,2026-03-17 16:02:24.295
申万行业分类,029014001003,产业地产,029014001,,2026-03-17 16:02:24.295
申万行业分类,029014002,房地产服务,029014,,2026-03-17 16:02:24.295
申万行业分类,029014002001,物业管理,029014002,,2026-03-17 16:02:24.295
申万行业分类,029014002002,房产租赁经纪,029014002,,2026-03-17 16:02:24.295
申万行业分类,029014002003,房地产综合服务,029014002,,2026-03-17 16:02:24.295
申万行业分类,029015,商贸零售,029,,2026-03-17 16:02:24.295
申万行业分类,029015001,贸易Ⅱ,029015,,2026-03-17 16:02:24.295
申万行业分类,029015001001,贸易Ⅲ,029015001,,2026-03-17 16:02:24.295
申万行业分类,029015002,一般零售,029015,,2026-03-17 16:02:24.295
申万行业分类,029015002001,百货,029015002,,2026-03-17 16:02:24.295
申万行业分类,029015002002,超市,029015002,,2026-03-17 16:02:24.295
申万行业分类,029015002003,多业态零售,029015002,,2026-03-17 16:02:24.295
申万行业分类,029015002004,商业物业经营,029015002,,2026-03-17 16:02:24.295
申万行业分类,029015003,专业连锁Ⅱ,029015,,2026-03-17 16:02:24.295
申万行业分类,029015003001,专业连锁Ⅲ,029015003,,2026-03-17 16:02:24.295
申万行业分类,029015004,互联网电商,029015,,2026-03-17 16:02:24.295
申万行业分类,029015004001,综合电商,029015004,,2026-03-17 16:02:24.295
申万行业分类,029015004002,跨境电商,029015004,,2026-03-17 16:02:24.295
申万行业分类,029015004003,电商服务,029015004,,2026-03-17 16:02:24.295
申万行业分类,029015005,旅游零售Ⅱ,029015,,2026-03-17 16:02:24.295
申万行业分类,029015005001,旅游零售Ⅲ,029015005,,2026-03-17 16:02:24.295
申万行业分类,029016,社会服务,029,,2026-03-17 16:02:24.295
申万行业分类,029016001,体育Ⅱ,029016,,2026-03-17 16:02:24.295
申万行业分类,029016001001,体育Ⅲ,029016001,,2026-03-17 16:02:24.295
申万行业分类,029016002,本地生活服务Ⅱ,029016,,2026-03-17 16:02:24.295
申万行业分类,029016002001,本地生活服务Ⅲ,029016002,,2026-03-17 16:02:24.295
申万行业分类,029016003,专业服务,029016,,2026-03-17 16:02:24.295
申万行业分类,029016003001,人力资源服务,029016003,,2026-03-17 16:02:24.295
申万行业分类,029016003002,检测服务,029016003,,2026-03-17 16:02:24.295
申万行业分类,029016003003,会展服务,029016003,,2026-03-17 16:02:24.295
申万行业分类,029016003004,其他专业服务,029016003,,2026-03-17 16:02:24.295
申万行业分类,029016004,酒店餐饮,029016,,2026-03-17 16:02:24.295
申万行业分类,029016004001,酒店,029016004,,2026-03-17 16:02:24.295
申万行业分类,029016004002,餐饮,029016004,,2026-03-17 16:02:24.295
申万行业分类,029016005,旅游及景区,029016,,2026-03-17 16:02:24.295
申万行业分类,029016005001,博彩,029016005,,2026-03-17 16:02:24.295
申万行业分类,029016005002,人工景区,029016005,,2026-03-17 16:02:24.295
申万行业分类,029016005003,自然景区,029016005,,2026-03-17 16:02:24.295
申万行业分类,029016005004,旅游综合,029016005,,2026-03-17 16:02:24.295
申万行业分类,029016006,教育,029016,,2026-03-17 16:02:24.295
申万行业分类,029016006001,学历教育,029016006,,2026-03-17 16:02:24.295
申万行业分类,029016006002,培训教育,029016006,,2026-03-17 16:02:24.295
申万行业分类,029016006003,教育运营及其他,029016006,,2026-03-17 16:02:24.295
申万行业分类,029017,银行,029,,2026-03-17 16:02:24.295
申万行业分类,029017001,国有大型银行Ⅱ,029017,,2026-03-17 16:02:24.295
申万行业分类,029017001001,国有大型银行Ⅲ,029017001,,2026-03-17 16:02:24.295
申万行业分类,029017002,股份制银行Ⅱ,029017,,2026-03-17 16:02:24.295
申万行业分类,029017002002,股份制银行Ⅲ,029017002,,2026-03-17 16:02:24.295
申万行业分类,029017003,城商行Ⅱ,029017,,2026-03-17 16:02:24.295
申万行业分类,029017003001,城商行Ⅲ,029017003,,2026-03-17 16:02:24.295
申万行业分类,029017004,农商行Ⅱ,029017,,2026-03-17 16:02:24.295
申万行业分类,029017004001,农商行Ⅲ,029017004,,2026-03-17 16:02:24.295
申万行业分类,029017005,其他银行Ⅱ,029017,,2026-03-17 16:02:24.295
申万行业分类,029017005001,其他银行Ⅲ,029017005,,2026-03-17 16:02:24.295
申万行业分类,029018,非银金融,029,,2026-03-17 16:02:24.295
申万行业分类,029018001,证券Ⅱ,029018,,2026-03-17 16:02:24.295
申万行业分类,029018001001,证券Ⅲ,029018001,,2026-03-17 16:02:24.295
申万行业分类,029018002,保险Ⅱ,029018,,2026-03-17 16:02:24.295
申万行业分类,029018002001,保险Ⅲ,029018002,,2026-03-17 16:02:24.295
申万行业分类,029018003,多元金融,029018,,2026-03-17 16:02:24.295
申万行业分类,029018003001,金融控股,029018003,,2026-03-17 16:02:24.295
申万行业分类,029018003002,期货,029018003,,2026-03-17 16:02:24.295
申万行业分类,029018003003,信托,029018003,,2026-03-17 16:02:24.295
申万行业分类,029018003004,租赁,029018003,,2026-03-17 16:02:24.295
申万行业分类,029018003005,金融信息服务,029018003,,2026-03-17 16:02:24.295
申万行业分类,029018003006,资产管理,029018003,,2026-03-17 16:02:24.295
申万行业分类,029018003007,其他多元金融,029018003,,2026-03-17 16:02:24.295
申万行业分类,029019,综合,029,,2026-03-17 16:02:24.295
申万行业分类,029019001,综合Ⅱ,029019,,2026-03-17 16:02:24.295
申万行业分类,029019001001,综合Ⅲ,029019001,,2026-03-17 16:02:24.295
申万行业分类,029020,建筑材料,029,,2026-03-17 16:02:24.295
申万行业分类,029020001,水泥,029020,,2026-03-17 16:02:24.295
申万行业分类,029020001001,水泥制造,029020001,,2026-03-17 16:02:24.295
申万行业分类,029020001002,水泥制品,029020001,,2026-03-17 16:02:24.295
申万行业分类,029020002,玻璃玻纤,029020,,2026-03-17 16:02:24.295
申万行业分类,029020002001,玻璃制造,029020002,,2026-03-17 16:02:24.295
申万行业分类,029020002002,玻纤制造,029020002,,2026-03-17 16:02:24.295
申万行业分类,029020003,装修建材,029020,,2026-03-17 16:02:24.295
申万行业分类,029020003001,耐火材料,029020003,,2026-03-17 16:02:24.295
申万行业分类,029020003002,管材,029020003,,2026-03-17 16:02:24.295
申万行业分类,029020003003,其他建材Ⅲ,029020003,,2026-03-17 16:02:24.295
申万行业分类,029020003004,防水材料,029020003,,2026-03-17 16:02:24.295
申万行业分类,029020003005,涂料,029020003,,2026-03-17 16:02:24.295
申万行业分类,029021,建筑装饰,029,,2026-03-17 16:02:24.295
申万行业分类,029021001,房屋建设Ⅱ,029021,,2026-03-17 16:02:24.295
申万行业分类,029021001001,房屋建设Ⅲ,029021001,,2026-03-17 16:02:24.295
申万行业分类,029021002,装修装饰Ⅱ,029021,,2026-03-17 16:02:24.295
申万行业分类,029021002001,装修装饰Ⅲ,029021002,,2026-03-17 16:02:24.295
申万行业分类,029021003,基础建设,029021,,2026-03-17 16:02:24.295
申万行业分类,029021003001,基建市政工程,029021003,,2026-03-17 16:02:24.295
申万行业分类,029021003002,园林工程,029021003,,2026-03-17 16:02:24.295
申万行业分类,029021004,专业工程,029021,,2026-03-17 16:02:24.295
申万行业分类,029021004001,钢结构,029021004,,2026-03-17 16:02:24.295
申万行业分类,029021004002,化学工程,029021004,,2026-03-17 16:02:24.295
申万行业分类,029021004003,国际工程,029021004,,2026-03-17 16:02:24.295
申万行业分类,029021004004,其他专业工程,029021004,,2026-03-17 16:02:24.295
申万行业分类,029021005,工程咨询服务Ⅱ,029021,,2026-03-17 16:02:24.295
申万行业分类,029021005001,工程咨询服务Ⅲ,029021005,,2026-03-17 16:02:24.295
申万行业分类,029022,电力设备,029,,2026-03-17 16:02:24.295
申万行业分类,029022001,电机Ⅱ,029022,,2026-03-17 16:02:24.295
申万行业分类,029022001001,电机Ⅲ,029022001,,2026-03-17 16:02:24.295
申万行业分类,029022002,其他电源设备Ⅱ,029022,,2026-03-17 16:02:24.295
申万行业分类,029022002001,综合电力设备商,029022002,,2026-03-17 16:02:24.295
申万行业分类,029022002002,火电设备,029022002,,2026-03-17 16:02:24.295
申万行业分类,029022002003,其他电源设备Ⅲ,029022002,,2026-03-17 16:02:24.295
申万行业分类,029022003,光伏设备,029022,,2026-03-17 16:02:24.295
申万行业分类,029022003001,硅料硅片,029022003,,2026-03-17 16:02:24.295
申万行业分类,029022003002,光伏电池组件,029022003,,2026-03-17 16:02:24.295
申万行业分类,029022003003,逆变器,029022003,,2026-03-17 16:02:24.295
申万行业分类,029022003004,光伏辅材,029022003,,2026-03-17 16:02:24.295
申万行业分类,029022003005,光伏加工设备,029022003,,2026-03-17 16:02:24.295
申万行业分类,029022004,风电设备,029022,,2026-03-17 16:02:24.295
申万行业分类,029022004001,风电整机,029022004,,2026-03-17 16:02:24.295
申万行业分类,029022004002,风电零部件,029022004,,2026-03-17 16:02:24.295
申万行业分类,029022005,电池,029022,,2026-03-17 16:02:24.295
申万行业分类,029022005001,锂电池,029022005,,2026-03-17 16:02:24.295
申万行业分类,029022005002,电池化学品,029022005,,2026-03-17 16:02:24.295
申万行业分类,029022005003,锂电专用设备,029022005,,2026-03-17 16:02:24.295
申万行业分类,029022005004,燃料电池,029022005,,2026-03-17 16:02:24.295
申万行业分类,029022005005,蓄电池及其他电池,029022005,,2026-03-17 16:02:24.295
申万行业分类,029022006,电网设备,029022,,2026-03-17 16:02:24.295
申万行业分类,029022006001,输变电设备,029022006,,2026-03-17 16:02:24.295
申万行业分类,029022006002,配电设备,029022006,,2026-03-17 16:02:24.295
申万行业分类,029022006003,电网自动化设备,029022006,,2026-03-17 16:02:24.295
申万行业分类,029022006004,电工仪器仪表,029022006,,2026-03-17 16:02:24.295
申万行业分类,029022006005,线缆部件及其他,029022006,,2026-03-17 16:02:24.295
申万行业分类,029023,机械设备,029,,2026-03-17 16:02:24.295
申万行业分类,029023001,通用设备,029023,,2026-03-17 16:02:24.295
申万行业分类,029023001001,机床工具,029023001,,2026-03-17 16:02:24.295
申万行业分类,029023001002,磨具磨料,029023001,,2026-03-17 16:02:24.295
申万行业分类,029023001003,制冷空调设备,029023001,,2026-03-17 16:02:24.295
申万行业分类,029023001004,其他通用设备,029023001,,2026-03-17 16:02:24.295
申万行业分类,029023001005,仪器仪表,029023001,,2026-03-17 16:02:24.295
申万行业分类,029023001006,金属制品,029023001,,2026-03-17 16:02:24.295
申万行业分类,029023002,专用设备,029023,,2026-03-17 16:02:24.295
申万行业分类,029023002001,能源及重型设备,029023002,,2026-03-17 16:02:24.295
申万行业分类,029023002002,楼宇设备,029023002,,2026-03-17 16:02:24.295
申万行业分类,029023002003,纺织服装设备,029023002,,2026-03-17 16:02:24.295
申万行业分类,029023002004,农用机械,029023002,,2026-03-17 16:02:24.295
申万行业分类,029023002005,印刷包装机械,029023002,,2026-03-17 16:02:24.295
申万行业分类,029023002006,其他专用设备,029023002,,2026-03-17 16:02:24.295
申万行业分类,029023003,轨交设备Ⅱ,029023,,2026-03-17 16:02:24.295
申万行业分类,029023003001,轨交设备Ⅲ,029023003,,2026-03-17 16:02:24.295
申万行业分类,029023004,工程机械,029023,,2026-03-17 16:02:24.295
申万行业分类,029023004001,工程机械整机,029023004,,2026-03-17 16:02:24.295
申万行业分类,029023004002,工程机械器件,029023004,,2026-03-17 16:02:24.295
申万行业分类,029023005,自动化设备,029023,,2026-03-17 16:02:24.295
申万行业分类,029023005001,机器人,029023005,,2026-03-17 16:02:24.295
申万行业分类,029023005002,工控设备,029023005,,2026-03-17 16:02:24.295
申万行业分类,029023005003,激光设备,029023005,,2026-03-17 16:02:24.295
申万行业分类,029023005004,其他自动化设备,029023005,,2026-03-17 16:02:24.295
申万行业分类,029024,国防军工,029,,2026-03-17 16:02:24.295
申万行业分类,029024001,航天装备Ⅱ,029024,,2026-03-17 16:02:24.295
申万行业分类,029024001001,航天装备Ⅲ,029024001,,2026-03-17 16:02:24.295
申万行业分类,029024002,航空装备Ⅱ,029024,,2026-03-17 16:02:24.295
申万行业分类,029024002001,航空装备Ⅲ,029024002,,2026-03-17 16:02:24.295
申万行业分类,029024003,地面兵装Ⅱ,029024,,2026-03-17 16:02:24.295
申万行业分类,029024003001,地面兵装Ⅲ,029024003,,2026-03-17 16:02:24.295
申万行业分类,029024004,航海装备Ⅱ,029024,,2026-03-17 16:02:24.295
申万行业分类,029024004001,航海装备Ⅲ,029024004,,2026-03-17 16:02:24.295
申万行业分类,029024005,军工电子Ⅱ,029024,,2026-03-17 16:02:24.295
申万行业分类,029024005001,军工电子Ⅲ,029024005,,2026-03-17 16:02:24.295
申万行业分类,029025,计算机,029,,2026-03-17 16:02:24.295
申万行业分类,029025001,计算机设备,029025,,2026-03-17 16:02:24.295
申万行业分类,029025001001,安防设备,029025001,,2026-03-17 16:02:24.295
申万行业分类,029025001002,其他计算机设备,029025001,,2026-03-17 16:02:24.295
申万行业分类,029025002,IT服务Ⅱ,029025,,2026-03-17 16:02:24.295
申万行业分类,029025002001,IT服务Ⅲ,029025002,,2026-03-17 16:02:24.295
申万行业分类,029025003,软件开发,029025,,2026-03-17 16:02:24.295
申万行业分类,029025003001,垂直应用软件,029025003,,2026-03-17 16:02:24.295
申万行业分类,029025003002,横向通用软件,029025003,,2026-03-17 16:02:24.295
申万行业分类,029026,传媒,029,,2026-03-17 16:02:24.295
申万行业分类,029026001,游戏Ⅱ,029026,,2026-03-17 16:02:24.295
申万行业分类,029026001001,游戏Ⅲ,029026001,,2026-03-17 16:02:24.295
申万行业分类,029026002,广告营销,029026,,2026-03-17 16:02:24.295
申万行业分类,029026002001,营销代理,029026002,,2026-03-17 16:02:24.295
申万行业分类,029026002002,广告媒体,029026002,,2026-03-17 16:02:24.295
申万行业分类,029026003,影视院线,029026,,2026-03-17 16:02:24.295
申万行业分类,029026003001,影视动漫制作,029026003,,2026-03-17 16:02:24.295
申万行业分类,029026003002,院线,029026003,,2026-03-17 16:02:24.295
申万行业分类,029026004,数字媒体,029026,,2026-03-17 16:02:24.295
申万行业分类,029026004001,视频媒体,029026004,,2026-03-17 16:02:24.295
申万行业分类,029026004002,音频媒体,029026004,,2026-03-17 16:02:24.295
申万行业分类,029026004003,图片媒体,029026004,,2026-03-17 16:02:24.295
申万行业分类,029026004004,门户网站,029026004,,2026-03-17 16:02:24.295
申万行业分类,029026004005,文字媒体,029026004,,2026-03-17 16:02:24.295
申万行业分类,029026004006,其他数字媒体,029026004,,2026-03-17 16:02:24.295
申万行业分类,029026005,社交Ⅱ,029026,,2026-03-17 16:02:24.295
申万行业分类,029026005001,社交Ⅲ,029026005,,2026-03-17 16:02:24.295
申万行业分类,029026006,出版,029026,,2026-03-17 16:02:24.295
申万行业分类,029026006001,教育出版,029026006,,2026-03-17 16:02:24.295
申万行业分类,029026006002,大众出版,029026006,,2026-03-17 16:02:24.295
申万行业分类,029026006003,其他出版,029026006,,2026-03-17 16:02:24.295
申万行业分类,029026007,电视广播Ⅱ,029026,,2026-03-17 16:02:24.295
申万行业分类,029026007001,电视广播Ⅲ,029026007,,2026-03-17 16:02:24.295
申万行业分类,029027,通信,029,,2026-03-17 16:02:24.295
申万行业分类,029027001,通信服务,029027,,2026-03-17 16:02:24.295
申万行业分类,029027001001,电信运营商,029027001,,2026-03-17 16:02:24.295
申万行业分类,029027001002,通信工程及服务,029027001,,2026-03-17 16:02:24.295
申万行业分类,029027001003,通信应用增值服务,029027001,,2026-03-17 16:02:24.295
申万行业分类,029027002,通信设备,029027,,2026-03-17 16:02:24.295
申万行业分类,029027002001,通信网络设备及器件,029027002,,2026-03-17 16:02:24.295
申万行业分类,029027002002,通信线缆及配套,029027002,,2026-03-17 16:02:24.295
申万行业分类,029027002003,通信终端及配件,029027002,,2026-03-17 16:02:24.295
申万行业分类,029027002004,其他通信设备,029027002,,2026-03-17 16:02:24.295
申万行业分类,029028,煤炭,029,,2026-03-17 16:02:24.295
申万行业分类,029028001,煤炭开采,029028,,2026-03-17 16:02:24.295
申万行业分类,029028001001,动力煤,029028001,,2026-03-17 16:02:24.295
申万行业分类,029028001002,焦煤,029028001,,2026-03-17 16:02:24.295
申万行业分类,029028002,焦炭Ⅱ,029028,,2026-03-17 16:02:24.295
申万行业分类,029028002001,焦炭Ⅲ,029028002,,2026-03-17 16:02:24.295
申万行业分类,029029,石油石化,029,,2026-03-17 16:02:24.295
申万行业分类,029029001,油气开采Ⅱ,029029,,2026-03-17 16:02:24.295
申万行业分类,029029001001,油气开采Ⅲ,029029001,,2026-03-17 16:02:24.295
申万行业分类,029029002,油服工程,029029,,2026-03-17 16:02:24.295
申万行业分类,029029002001,油田服务,029029002,,2026-03-17 16:02:24.295
